"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","count_LFN258","count_RO258","count_RF258","count_LFN260","count_RO260","count_RF260"
23548,2017,15,"External Relations","RELEX",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
23549,2017,15,"External Relations","RELEX",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
23550,2017,15,"External Relations","RELEX",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
23551,2017,15,"External Relations","RELEX",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
23552,2017,15,"External Relations","RELEX",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
23553,2017,15,"External Relations","RELEX",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
23554,2017,15,"External Relations","RELEX",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
23555,2017,15,"External Relations","RELEX",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
23556,2017,15,"External Relations","RELEX",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
23557,2017,15,"External Relations","RELEX",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
23558,2017,15,"External Relations","RELEX",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
23559,2017,15,"External Relations","RELEX",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
23560,2017,15,"External Relations","RELEX",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
23561,2017,15,"External Relations","RELEX",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
23562,2017,15,"External Relations","RELEX",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
23563,2017,15,"External Relations","RELEX",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
23564,2017,15,"External Relations","RELEX",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
23565,2017,15,"External Relations","RELEX",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
23566,2017,15,"External Relations","RELEX",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
23567,2017,15,"External Relations","RELEX",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
23568,2017,15,"External Relations","RELEX",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
23569,2017,15,"External Relations","RELEX",23,"Poland","PL",1,"noncommunication",0,0,0,0,0,0
23570,2017,15,"External Relations","RELEX",23,"Poland","PL",2,"nonconformity",0,0,0,0,0,0
23571,2017,15,"External Relations","RELEX",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
23572,2017,15,"External Relations","RELEX",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
23573,2017,15,"External Relations","RELEX",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
23574,2017,15,"External Relations","RELEX",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
23575,2017,15,"External Relations","RELEX",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
23576,2017,15,"External Relations","RELEX",26,"Bulgaria","BG",2,"nonconformity",0,0,0,0,0,0
23577,2017,15,"External Relations","RELEX",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
23578,2017,15,"External Relations","RELEX",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
23579,2017,15,"External Relations","RELEX",28,"Croatia","HR",1,"noncommunication",0,0,0,0,0,0
23580,2017,15,"External Relations","RELEX",28,"Croatia","HR",2,"nonconformity",0,0,0,0,0,0
23581,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",1,"Belgium","BE",1,"noncommunication",5,2,0,0,0,0
23582,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
23583,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"France","FR",1,"noncommunication",6,0,0,0,0,0
23584,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
23585,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",3,"Germany","DE",1,"noncommunication",2,0,0,0,0,0
23586,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
23587,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
23588,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
23589,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",5,"Luxembourg","LU",1,"noncommunication",3,1,0,0,0,0
23590,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
23591,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",6,"Netherlands","NL",1,"noncommunication",5,5,0,0,0,0
23592,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
23593,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",7,"Denmark","DK",1,"noncommunication",2,2,0,0,0,0
23594,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
23595,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",8,"Ireland","IE",1,"noncommunication",3,3,0,0,0,1
23596,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
23597,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",9,"United Kingdom","UK",1,"noncommunication",2,0,0,0,0,0
23598,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
23599,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",10,"Greece","EL",1,"noncommunication",3,0,0,0,0,0
23600,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
23601,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",11,"Portugal","PT",1,"noncommunication",4,4,0,0,0,1
23602,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
23603,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",12,"Spain","ES",1,"noncommunication",4,4,1,0,0,2
23604,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
23605,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",13,"Austria","AT",1,"noncommunication",3,0,0,0,0,0
23606,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
23607,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",14,"Finland","FI",1,"noncommunication",5,0,0,0,0,0
23608,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
23609,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",15,"Sweden","SE",1,"noncommunication",3,0,0,0,0,0
23610,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
23611,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",16,"Cyprus","CY",1,"noncommunication",2,4,0,0,0,1
23612,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
23613,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",17,"Czech Republic","CZ",1,"noncommunication",1,2,0,0,0,0
23614,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
23615,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",18,"Estonia","EE",1,"noncommunication",3,3,0,0,0,0
23616,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
23617,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",19,"Hungary","HU",1,"noncommunication",0,2,0,0,0,0
23618,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
23619,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",20,"Latvia","LV",1,"noncommunication",4,2,0,0,0,0
23620,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
23621,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",21,"Lithuania","LT",1,"noncommunication",4,0,0,0,0,0
23622,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
23623,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",22,"Malta","MT",1,"noncommunication",3,0,0,0,0,0
23624,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
23625,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",23,"Poland","PL",1,"noncommunication",3,4,0,0,0,0
23626,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",23,"Poland","PL",2,"nonconformity",0,0,0,0,0,0
23627,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",24,"Slovakia","SK",1,"noncommunication",4,0,0,0,0,0
23628,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
23629,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",25,"Slovenia","SI",1,"noncommunication",4,1,0,0,0,1
23630,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
23631,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",26,"Bulgaria","BG",1,"noncommunication",4,1,0,0,0,0
23632,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",26,"Bulgaria","BG",2,"nonconformity",0,0,0,0,0,0
23633,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",27,"Romania","RO",1,"noncommunication",5,4,0,0,0,0
23634,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
23635,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",28,"Croatia","HR",1,"noncommunication",5,2,0,0,0,2
23636,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",28,"Croatia","HR",2,"nonconformity",0,0,1,0,0,0
23637,2017,17,"Health and Consumers","SANCO",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
23638,2017,17,"Health and Consumers","SANCO",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
23639,2017,17,"Health and Consumers","SANCO",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
23640,2017,17,"Health and Consumers","SANCO",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
23641,2017,17,"Health and Consumers","SANCO",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
23642,2017,17,"Health and Consumers","SANCO",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
23643,2017,17,"Health and Consumers","SANCO",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
23644,2017,17,"Health and Consumers","SANCO",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
23645,2017,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
23646,2017,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
23647,2017,17,"Health and Consumers","SANCO",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
23648,2017,17,"Health and Consumers","SANCO",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
23649,2017,17,"Health and Consumers","SANCO",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
23650,2017,17,"Health and Consumers","SANCO",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
23651,2017,17,"Health and Consumers","SANCO",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
23652,2017,17,"Health and Consumers","SANCO",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
23653,2017,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
23654,2017,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
23655,2017,17,"Health and Consumers","SANCO",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
23656,2017,17,"Health and Consumers","SANCO",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
23657,2017,17,"Health and Consumers","SANCO",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
23658,2017,17,"Health and Consumers","SANCO",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
23659,2017,17,"Health and Consumers","SANCO",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
23660,2017,17,"Health and Consumers","SANCO",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
23661,2017,17,"Health and Consumers","SANCO",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
23662,2017,17,"Health and Consumers","SANCO",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
23663,2017,17,"Health and Consumers","SANCO",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
23664,2017,17,"Health and Consumers","SANCO",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
23665,2017,17,"Health and Consumers","SANCO",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
23666,2017,17,"Health and Consumers","SANCO",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
23667,2017,17,"Health and Consumers","SANCO",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
23668,2017,17,"Health and Consumers","SANCO",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
23669,2017,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
23670,2017,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
23671,2017,17,"Health and Consumers","SANCO",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
23672,2017,17,"Health and Consumers","SANCO",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
23673,2017,17,"Health and Consumers","SANCO",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
23674,2017,17,"Health and Consumers","SANCO",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
23675,2017,17,"Health and Consumers","SANCO",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
23676,2017,17,"Health and Consumers","SANCO",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
23677,2017,17,"Health and Consumers","SANCO",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
23678,2017,17,"Health and Consumers","SANCO",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
23679,2017,17,"Health and Consumers","SANCO",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
23680,2017,17,"Health and Consumers","SANCO",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
23681,2017,17,"Health and Consumers","SANCO",23,"Poland","PL",1,"noncommunication",0,0,0,0,0,0
23682,2017,17,"Health and Consumers","SANCO",23,"Poland","PL",2,"nonconformity",0,0,0,0,0,0
23683,2017,17,"Health and Consumers","SANCO",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
23684,2017,17,"Health and Consumers","SANCO",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
23685,2017,17,"Health and Consumers","SANCO",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
23686,2017,17,"Health and Consumers","SANCO",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
23687,2017,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
23688,2017,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",2,"nonconformity",0,0,0,0,0,0
23689,2017,17,"Health and Consumers","SANCO",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
23690,2017,17,"Health and Consumers","SANCO",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
23691,2017,17,"Health and Consumers","SANCO",28,"Croatia","HR",1,"noncommunication",0,0,0,0,0,0
23692,2017,17,"Health and Consumers","SANCO",28,"Croatia","HR",2,"nonconformity",0,0,0,0,0,0
23693,2017,18,"Health and Food Safety","SANTE",1,"Belgium","BE",1,"noncommunication",1,0,0,0,0,0
23694,2017,18,"Health and Food Safety","SANTE",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
23695,2017,18,"Health and Food Safety","SANTE",2,"France","FR",1,"noncommunication",1,0,0,0,0,0
23696,2017,18,"Health and Food Safety","SANTE",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
23697,2017,18,"Health and Food Safety","SANTE",3,"Germany","DE",1,"noncommunication",4,0,0,0,0,0
23698,2017,18,"Health and Food Safety","SANTE",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
23699,2017,18,"Health and Food Safety","SANTE",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
23700,2017,18,"Health and Food Safety","SANTE",4,"Italy","IT",2,"nonconformity",0,1,0,0,0,0
23701,2017,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",1,"noncommunication",4,0,0,0,0,0
23702,2017,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
23703,2017,18,"Health and Food Safety","SANTE",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
23704,2017,18,"Health and Food Safety","SANTE",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
23705,2017,18,"Health and Food Safety","SANTE",7,"Denmark","DK",1,"noncommunication",4,0,0,0,0,0
23706,2017,18,"Health and Food Safety","SANTE",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
23707,2017,18,"Health and Food Safety","SANTE",8,"Ireland","IE",1,"noncommunication",5,0,0,0,0,0
23708,2017,18,"Health and Food Safety","SANTE",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
23709,2017,18,"Health and Food Safety","SANTE",9,"United Kingdom","UK",1,"noncommunication",6,0,0,0,0,0
23710,2017,18,"Health and Food Safety","SANTE",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
23711,2017,18,"Health and Food Safety","SANTE",10,"Greece","EL",1,"noncommunication",1,0,0,0,0,0
23712,2017,18,"Health and Food Safety","SANTE",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
23713,2017,18,"Health and Food Safety","SANTE",11,"Portugal","PT",1,"noncommunication",5,0,0,0,0,0
23714,2017,18,"Health and Food Safety","SANTE",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
23715,2017,18,"Health and Food Safety","SANTE",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
23716,2017,18,"Health and Food Safety","SANTE",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
23717,2017,18,"Health and Food Safety","SANTE",13,"Austria","AT",1,"noncommunication",4,0,0,0,0,0
23718,2017,18,"Health and Food Safety","SANTE",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
23719,2017,18,"Health and Food Safety","SANTE",14,"Finland","FI",1,"noncommunication",3,0,0,0,0,0
23720,2017,18,"Health and Food Safety","SANTE",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
23721,2017,18,"Health and Food Safety","SANTE",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
23722,2017,18,"Health and Food Safety","SANTE",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
23723,2017,18,"Health and Food Safety","SANTE",16,"Cyprus","CY",1,"noncommunication",6,0,0,0,0,0
23724,2017,18,"Health and Food Safety","SANTE",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
23725,2017,18,"Health and Food Safety","SANTE",17,"Czech Republic","CZ",1,"noncommunication",5,0,0,0,0,0
23726,2017,18,"Health and Food Safety","SANTE",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
23727,2017,18,"Health and Food Safety","SANTE",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
23728,2017,18,"Health and Food Safety","SANTE",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
23729,2017,18,"Health and Food Safety","SANTE",19,"Hungary","HU",1,"noncommunication",3,0,0,0,0,0
23730,2017,18,"Health and Food Safety","SANTE",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
23731,2017,18,"Health and Food Safety","SANTE",20,"Latvia","LV",1,"noncommunication",3,0,0,0,0,0
23732,2017,18,"Health and Food Safety","SANTE",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
23733,2017,18,"Health and Food Safety","SANTE",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
23734,2017,18,"Health and Food Safety","SANTE",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
23735,2017,18,"Health and Food Safety","SANTE",22,"Malta","MT",1,"noncommunication",3,0,0,0,0,0
23736,2017,18,"Health and Food Safety","SANTE",22,"Malta","MT",2,"nonconformity",0,0,0,0,0,0
23737,2017,18,"Health and Food Safety","SANTE",23,"Poland","PL",1,"noncommunication",2,0,0,0,0,0
23738,2017,18,"Health and Food Safety","SANTE",23,"Poland","PL",2,"nonconformity",0,0,0,0,0,0
23739,2017,18,"Health and Food Safety","SANTE",24,"Slovakia","SK",1,"noncommunication",0,0,0,0,0,0
23740,2017,18,"Health and Food Safety","SANTE",24,"Slovakia","SK",2,"nonconformity",0,0,0,0,0,0
23741,2017,18,"Health and Food Safety","SANTE",25,"Slovenia","SI",1,"noncommunication",0,0,0,0,0,0
23742,2017,18,"Health and Food Safety","SANTE",25,"Slovenia","SI",2,"nonconformity",0,0,0,0,0,0
23743,2017,18,"Health and Food Safety","SANTE",26,"Bulgaria","BG",1,"noncommunication",0,0,0,0,0,0
23744,2017,18,"Health and Food Safety","SANTE",26,"Bulgaria","BG",2,"nonconformity",0,0,0,0,0,0
23745,2017,18,"Health and Food Safety","SANTE",27,"Romania","RO",1,"noncommunication",0,0,0,0,0,0
23746,2017,18,"Health and Food Safety","SANTE",27,"Romania","RO",2,"nonconformity",0,0,0,0,0,0
23747,2017,18,"Health and Food Safety","SANTE",28,"Croatia","HR",1,"noncommunication",2,0,0,0,0,0
23748,2017,18,"Health and Food Safety","SANTE",28,"Croatia","HR",2,"nonconformity",0,0,0,0,0,0
23749,2017,19,"Human Resources and Security","HR",1,"Belgium","BE",1,"noncommunication",0,0,0,0,0,0
23750,2017,19,"Human Resources and Security","HR",1,"Belgium","BE",2,"nonconformity",0,0,0,0,0,0
23751,2017,19,"Human Resources and Security","HR",2,"France","FR",1,"noncommunication",0,0,0,0,0,0
23752,2017,19,"Human Resources and Security","HR",2,"France","FR",2,"nonconformity",0,0,0,0,0,0
23753,2017,19,"Human Resources and Security","HR",3,"Germany","DE",1,"noncommunication",0,0,0,0,0,0
23754,2017,19,"Human Resources and Security","HR",3,"Germany","DE",2,"nonconformity",0,0,0,0,0,0
23755,2017,19,"Human Resources and Security","HR",4,"Italy","IT",1,"noncommunication",0,0,0,0,0,0
23756,2017,19,"Human Resources and Security","HR",4,"Italy","IT",2,"nonconformity",0,0,0,0,0,0
23757,2017,19,"Human Resources and Security","HR",5,"Luxembourg","LU",1,"noncommunication",0,0,0,0,0,0
23758,2017,19,"Human Resources and Security","HR",5,"Luxembourg","LU",2,"nonconformity",0,0,0,0,0,0
23759,2017,19,"Human Resources and Security","HR",6,"Netherlands","NL",1,"noncommunication",0,0,0,0,0,0
23760,2017,19,"Human Resources and Security","HR",6,"Netherlands","NL",2,"nonconformity",0,0,0,0,0,0
23761,2017,19,"Human Resources and Security","HR",7,"Denmark","DK",1,"noncommunication",0,0,0,0,0,0
23762,2017,19,"Human Resources and Security","HR",7,"Denmark","DK",2,"nonconformity",0,0,0,0,0,0
23763,2017,19,"Human Resources and Security","HR",8,"Ireland","IE",1,"noncommunication",0,0,0,0,0,0
23764,2017,19,"Human Resources and Security","HR",8,"Ireland","IE",2,"nonconformity",0,0,0,0,0,0
23765,2017,19,"Human Resources and Security","HR",9,"United Kingdom","UK",1,"noncommunication",0,0,0,0,0,0
23766,2017,19,"Human Resources and Security","HR",9,"United Kingdom","UK",2,"nonconformity",0,0,0,0,0,0
23767,2017,19,"Human Resources and Security","HR",10,"Greece","EL",1,"noncommunication",0,0,0,0,0,0
23768,2017,19,"Human Resources and Security","HR",10,"Greece","EL",2,"nonconformity",0,0,0,0,0,0
23769,2017,19,"Human Resources and Security","HR",11,"Portugal","PT",1,"noncommunication",0,0,0,0,0,0
23770,2017,19,"Human Resources and Security","HR",11,"Portugal","PT",2,"nonconformity",0,0,0,0,0,0
23771,2017,19,"Human Resources and Security","HR",12,"Spain","ES",1,"noncommunication",0,0,0,0,0,0
23772,2017,19,"Human Resources and Security","HR",12,"Spain","ES",2,"nonconformity",0,0,0,0,0,0
23773,2017,19,"Human Resources and Security","HR",13,"Austria","AT",1,"noncommunication",0,0,0,0,0,0
23774,2017,19,"Human Resources and Security","HR",13,"Austria","AT",2,"nonconformity",0,0,0,0,0,0
23775,2017,19,"Human Resources and Security","HR",14,"Finland","FI",1,"noncommunication",0,0,0,0,0,0
23776,2017,19,"Human Resources and Security","HR",14,"Finland","FI",2,"nonconformity",0,0,0,0,0,0
23777,2017,19,"Human Resources and Security","HR",15,"Sweden","SE",1,"noncommunication",0,0,0,0,0,0
23778,2017,19,"Human Resources and Security","HR",15,"Sweden","SE",2,"nonconformity",0,0,0,0,0,0
23779,2017,19,"Human Resources and Security","HR",16,"Cyprus","CY",1,"noncommunication",0,0,0,0,0,0
23780,2017,19,"Human Resources and Security","HR",16,"Cyprus","CY",2,"nonconformity",0,0,0,0,0,0
23781,2017,19,"Human Resources and Security","HR",17,"Czech Republic","CZ",1,"noncommunication",0,0,0,0,0,0
23782,2017,19,"Human Resources and Security","HR",17,"Czech Republic","CZ",2,"nonconformity",0,0,0,0,0,0
23783,2017,19,"Human Resources and Security","HR",18,"Estonia","EE",1,"noncommunication",0,0,0,0,0,0
23784,2017,19,"Human Resources and Security","HR",18,"Estonia","EE",2,"nonconformity",0,0,0,0,0,0
23785,2017,19,"Human Resources and Security","HR",19,"Hungary","HU",1,"noncommunication",0,0,0,0,0,0
23786,2017,19,"Human Resources and Security","HR",19,"Hungary","HU",2,"nonconformity",0,0,0,0,0,0
23787,2017,19,"Human Resources and Security","HR",20,"Latvia","LV",1,"noncommunication",0,0,0,0,0,0
23788,2017,19,"Human Resources and Security","HR",20,"Latvia","LV",2,"nonconformity",0,0,0,0,0,0
23789,2017,19,"Human Resources and Security","HR",21,"Lithuania","LT",1,"noncommunication",0,0,0,0,0,0
23790,2017,19,"Human Resources and Security","HR",21,"Lithuania","LT",2,"nonconformity",0,0,0,0,0,0
23791,2017,19,"Human Resources and Security","HR",22,"Malta","MT",1,"noncommunication",0,0,0,0,0,0
