"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_LFN258","count_RO258","count_RF258","count_LFN260","count_RO260","count_RF260"
10569,2016,2,"Budget","BUDG",11,"Portugal","PT",0,0,0,0,0,0
10570,2016,2,"Budget","BUDG",12,"Spain","ES",0,0,0,0,0,0
10571,2016,2,"Budget","BUDG",13,"Austria","AT",0,0,0,0,0,0
10572,2016,2,"Budget","BUDG",14,"Finland","FI",0,0,0,0,0,0
10573,2016,2,"Budget","BUDG",15,"Sweden","SE",0,0,0,0,0,0
10574,2016,2,"Budget","BUDG",16,"Cyprus","CY",0,0,0,0,0,0
10575,2016,2,"Budget","BUDG",17,"Czech Republic","CZ",0,0,0,0,0,0
10576,2016,2,"Budget","BUDG",18,"Estonia","EE",0,0,0,0,0,0
10577,2016,2,"Budget","BUDG",19,"Hungary","HU",0,0,0,0,0,0
10578,2016,2,"Budget","BUDG",20,"Latvia","LV",0,0,0,0,0,0
10579,2016,2,"Budget","BUDG",21,"Lithuania","LT",0,0,0,0,0,0
10580,2016,2,"Budget","BUDG",22,"Malta","MT",0,0,0,0,0,0
10581,2016,2,"Budget","BUDG",23,"Poland","PL",0,0,0,0,0,0
10582,2016,2,"Budget","BUDG",24,"Slovakia","SK",0,0,0,0,0,0
10583,2016,2,"Budget","BUDG",25,"Slovenia","SI",0,0,0,0,0,0
10584,2016,2,"Budget","BUDG",26,"Bulgaria","BG",0,0,0,0,0,0
10585,2016,2,"Budget","BUDG",27,"Romania","RO",0,0,0,0,0,0
10586,2016,2,"Budget","BUDG",28,"Croatia","HR",0,0,0,0,0,0
10587,2016,3,"Climate Action","CLIMA",1,"Belgium","BE",0,0,0,0,0,0
10588,2016,3,"Climate Action","CLIMA",2,"France","FR",0,0,0,0,0,0
10589,2016,3,"Climate Action","CLIMA",3,"Germany","DE",0,0,0,0,0,0
10590,2016,3,"Climate Action","CLIMA",4,"Italy","IT",0,1,0,0,0,0
10591,2016,3,"Climate Action","CLIMA",5,"Luxembourg","LU",0,0,0,0,0,0
10592,2016,3,"Climate Action","CLIMA",6,"Netherlands","NL",0,0,0,0,0,0
10593,2016,3,"Climate Action","CLIMA",7,"Denmark","DK",0,0,0,0,0,0
10594,2016,3,"Climate Action","CLIMA",8,"Ireland","IE",0,0,0,0,0,0
10595,2016,3,"Climate Action","CLIMA",9,"United Kingdom","UK",0,0,0,0,0,0
10596,2016,3,"Climate Action","CLIMA",10,"Greece","EL",0,0,0,0,0,0
10597,2016,3,"Climate Action","CLIMA",11,"Portugal","PT",0,0,0,0,0,0
10598,2016,3,"Climate Action","CLIMA",12,"Spain","ES",0,0,0,0,0,0
10599,2016,3,"Climate Action","CLIMA",13,"Austria","AT",0,0,0,0,0,0
10600,2016,3,"Climate Action","CLIMA",14,"Finland","FI",0,0,0,0,0,0
10601,2016,3,"Climate Action","CLIMA",15,"Sweden","SE",0,0,0,0,0,0
10602,2016,3,"Climate Action","CLIMA",16,"Cyprus","CY",0,0,0,0,0,0
10603,2016,3,"Climate Action","CLIMA",17,"Czech Republic","CZ",0,0,0,0,0,0
10604,2016,3,"Climate Action","CLIMA",18,"Estonia","EE",0,0,0,0,0,0
10605,2016,3,"Climate Action","CLIMA",19,"Hungary","HU",0,0,0,0,0,0
10606,2016,3,"Climate Action","CLIMA",20,"Latvia","LV",0,0,0,0,0,0
10607,2016,3,"Climate Action","CLIMA",21,"Lithuania","LT",0,0,0,0,0,0
10608,2016,3,"Climate Action","CLIMA",22,"Malta","MT",0,0,0,0,0,0
10609,2016,3,"Climate Action","CLIMA",23,"Poland","PL",0,0,0,0,0,0
10610,2016,3,"Climate Action","CLIMA",24,"Slovakia","SK",0,0,0,0,0,0
10611,2016,3,"Climate Action","CLIMA",25,"Slovenia","SI",0,0,0,0,0,0
10612,2016,3,"Climate Action","CLIMA",26,"Bulgaria","BG",0,0,0,0,0,0
10613,2016,3,"Climate Action","CLIMA",27,"Romania","RO",0,0,0,0,0,0
10614,2016,3,"Climate Action","CLIMA",28,"Croatia","HR",0,0,0,0,0,0
10615,2016,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",2,2,0,0,0,0
10616,2016,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",2,1,0,0,0,0
10617,2016,4,"Communication Networks, Content and Technology","CONNECT",3,"Germany","DE",2,0,0,0,0,0
10618,2016,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",1,0,0,0,0,0
10619,2016,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",2,2,0,0,0,0
10620,2016,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",2,1,0,0,0,0
10621,2016,4,"Communication Networks, Content and Technology","CONNECT",7,"Denmark","DK",1,0,0,0,0,0
10622,2016,4,"Communication Networks, Content and Technology","CONNECT",8,"Ireland","IE",1,0,0,0,0,0
10623,2016,4,"Communication Networks, Content and Technology","CONNECT",9,"United Kingdom","UK",1,1,0,0,0,0
10624,2016,4,"Communication Networks, Content and Technology","CONNECT",10,"Greece","EL",3,1,0,0,0,0
10625,2016,4,"Communication Networks, Content and Technology","CONNECT",11,"Portugal","PT",2,3,0,0,0,0
10626,2016,4,"Communication Networks, Content and Technology","CONNECT",12,"Spain","ES",2,0,0,0,0,0
10627,2016,4,"Communication Networks, Content and Technology","CONNECT",13,"Austria","AT",2,1,0,0,0,0
10628,2016,4,"Communication Networks, Content and Technology","CONNECT",14,"Finland","FI",2,2,0,0,0,0
10629,2016,4,"Communication Networks, Content and Technology","CONNECT",15,"Sweden","SE",2,0,0,0,0,0
10630,2016,4,"Communication Networks, Content and Technology","CONNECT",16,"Cyprus","CY",2,1,0,0,0,0
10631,2016,4,"Communication Networks, Content and Technology","CONNECT",17,"Czech Republic","CZ",2,1,0,0,0,0
10632,2016,4,"Communication Networks, Content and Technology","CONNECT",18,"Estonia","EE",1,1,0,0,0,0
10633,2016,4,"Communication Networks, Content and Technology","CONNECT",19,"Hungary","HU",2,1,0,0,0,0
10634,2016,4,"Communication Networks, Content and Technology","CONNECT",20,"Latvia","LV",2,1,0,0,0,0
10635,2016,4,"Communication Networks, Content and Technology","CONNECT",21,"Lithuania","LT",2,2,0,0,0,0
10636,2016,4,"Communication Networks, Content and Technology","CONNECT",22,"Malta","MT",2,0,0,0,0,0
10637,2016,4,"Communication Networks, Content and Technology","CONNECT",23,"Poland","PL",3,0,0,0,0,0
10638,2016,4,"Communication Networks, Content and Technology","CONNECT",24,"Slovakia","SK",1,1,0,0,0,0
10639,2016,4,"Communication Networks, Content and Technology","CONNECT",25,"Slovenia","SI",2,1,0,0,0,0
10640,2016,4,"Communication Networks, Content and Technology","CONNECT",26,"Bulgaria","BG",3,1,0,0,0,0
10641,2016,4,"Communication Networks, Content and Technology","CONNECT",27,"Romania","RO",2,0,0,0,0,0
10642,2016,4,"Communication Networks, Content and Technology","CONNECT",28,"Croatia","HR",2,1,0,0,0,0
10643,2016,5,"Competition","COMP",1,"Belgium","BE",0,0,0,0,0,0
10644,2016,5,"Competition","COMP",2,"France","FR",0,0,0,0,0,0
10645,2016,5,"Competition","COMP",3,"Germany","DE",0,0,0,0,0,0
10646,2016,5,"Competition","COMP",4,"Italy","IT",0,0,0,0,0,0
10647,2016,5,"Competition","COMP",5,"Luxembourg","LU",0,0,0,0,0,0
10648,2016,5,"Competition","COMP",6,"Netherlands","NL",0,0,0,0,0,0
10649,2016,5,"Competition","COMP",7,"Denmark","DK",0,0,0,0,0,0
10650,2016,5,"Competition","COMP",8,"Ireland","IE",0,0,0,0,0,0
10651,2016,5,"Competition","COMP",9,"United Kingdom","UK",0,0,0,0,0,0
10652,2016,5,"Competition","COMP",10,"Greece","EL",0,0,0,0,0,1
10653,2016,5,"Competition","COMP",11,"Portugal","PT",0,0,0,0,0,0
10654,2016,5,"Competition","COMP",12,"Spain","ES",0,0,0,0,0,0
10655,2016,5,"Competition","COMP",13,"Austria","AT",0,0,0,0,0,0
10656,2016,5,"Competition","COMP",14,"Finland","FI",0,0,0,0,0,0
10657,2016,5,"Competition","COMP",15,"Sweden","SE",0,0,0,0,0,0
10658,2016,5,"Competition","COMP",16,"Cyprus","CY",0,0,0,0,0,0
10659,2016,5,"Competition","COMP",17,"Czech Republic","CZ",0,0,0,0,0,0
10660,2016,5,"Competition","COMP",18,"Estonia","EE",0,0,0,0,0,0
10661,2016,5,"Competition","COMP",19,"Hungary","HU",0,0,0,0,0,0
10662,2016,5,"Competition","COMP",20,"Latvia","LV",0,0,0,0,0,0
10663,2016,5,"Competition","COMP",21,"Lithuania","LT",0,0,0,0,0,0
10664,2016,5,"Competition","COMP",22,"Malta","MT",0,0,0,0,0,0
10665,2016,5,"Competition","COMP",23,"Poland","PL",0,0,0,0,0,0
10666,2016,5,"Competition","COMP",24,"Slovakia","SK",0,0,0,0,0,0
10667,2016,5,"Competition","COMP",25,"Slovenia","SI",0,0,0,0,0,0
10668,2016,5,"Competition","COMP",26,"Bulgaria","BG",0,0,0,0,0,0
10669,2016,5,"Competition","COMP",27,"Romania","RO",0,0,0,0,0,0
10670,2016,5,"Competition","COMP",28,"Croatia","HR",0,0,0,0,0,0
10671,2016,6,"Defence Industry and Space","DEFIS",1,"Belgium","BE",0,0,0,0,0,0
10672,2016,6,"Defence Industry and Space","DEFIS",2,"France","FR",0,0,0,0,0,0
10673,2016,6,"Defence Industry and Space","DEFIS",3,"Germany","DE",0,0,0,0,0,0
10674,2016,6,"Defence Industry and Space","DEFIS",4,"Italy","IT",0,0,0,0,0,0
10675,2016,6,"Defence Industry and Space","DEFIS",5,"Luxembourg","LU",0,0,0,0,0,0
10676,2016,6,"Defence Industry and Space","DEFIS",6,"Netherlands","NL",0,0,0,0,0,0
10677,2016,6,"Defence Industry and Space","DEFIS",7,"Denmark","DK",0,0,0,0,0,0
10678,2016,6,"Defence Industry and Space","DEFIS",8,"Ireland","IE",0,0,0,0,0,0
10679,2016,6,"Defence Industry and Space","DEFIS",9,"United Kingdom","UK",0,0,0,0,0,0
10680,2016,6,"Defence Industry and Space","DEFIS",10,"Greece","EL",0,0,0,0,0,0
10681,2016,6,"Defence Industry and Space","DEFIS",11,"Portugal","PT",0,0,0,0,0,0
10682,2016,6,"Defence Industry and Space","DEFIS",12,"Spain","ES",0,0,0,0,0,0
10683,2016,6,"Defence Industry and Space","DEFIS",13,"Austria","AT",0,0,0,0,0,0
10684,2016,6,"Defence Industry and Space","DEFIS",14,"Finland","FI",0,0,0,0,0,0
10685,2016,6,"Defence Industry and Space","DEFIS",15,"Sweden","SE",0,0,0,0,0,0
10686,2016,6,"Defence Industry and Space","DEFIS",16,"Cyprus","CY",0,0,0,0,0,0
10687,2016,6,"Defence Industry and Space","DEFIS",17,"Czech Republic","CZ",0,0,0,0,0,0
10688,2016,6,"Defence Industry and Space","DEFIS",18,"Estonia","EE",0,0,0,0,0,0
10689,2016,6,"Defence Industry and Space","DEFIS",19,"Hungary","HU",0,0,0,0,0,0
10690,2016,6,"Defence Industry and Space","DEFIS",20,"Latvia","LV",0,0,0,0,0,0
10691,2016,6,"Defence Industry and Space","DEFIS",21,"Lithuania","LT",0,0,0,0,0,0
10692,2016,6,"Defence Industry and Space","DEFIS",22,"Malta","MT",0,0,0,0,0,0
10693,2016,6,"Defence Industry and Space","DEFIS",23,"Poland","PL",0,0,0,0,0,0
10694,2016,6,"Defence Industry and Space","DEFIS",24,"Slovakia","SK",0,0,0,0,0,0
10695,2016,6,"Defence Industry and Space","DEFIS",25,"Slovenia","SI",0,0,0,0,0,0
10696,2016,6,"Defence Industry and Space","DEFIS",26,"Bulgaria","BG",0,0,0,0,0,0
10697,2016,6,"Defence Industry and Space","DEFIS",27,"Romania","RO",0,0,0,0,0,0
10698,2016,6,"Defence Industry and Space","DEFIS",28,"Croatia","HR",0,0,0,0,0,0
10699,2016,7,"Economic and Financial Affairs","ECFIN",1,"Belgium","BE",1,0,0,0,0,0
10700,2016,7,"Economic and Financial Affairs","ECFIN",2,"France","FR",0,0,0,0,0,0
10701,2016,7,"Economic and Financial Affairs","ECFIN",3,"Germany","DE",0,0,0,0,0,0
10702,2016,7,"Economic and Financial Affairs","ECFIN",4,"Italy","IT",0,0,0,0,0,0
10703,2016,7,"Economic and Financial Affairs","ECFIN",5,"Luxembourg","LU",0,0,0,0,0,0
10704,2016,7,"Economic and Financial Affairs","ECFIN",6,"Netherlands","NL",0,0,0,0,0,0
10705,2016,7,"Economic and Financial Affairs","ECFIN",7,"Denmark","DK",0,0,0,0,0,0
10706,2016,7,"Economic and Financial Affairs","ECFIN",8,"Ireland","IE",1,0,0,0,0,0
10707,2016,7,"Economic and Financial Affairs","ECFIN",9,"United Kingdom","UK",0,0,0,0,0,0
10708,2016,7,"Economic and Financial Affairs","ECFIN",10,"Greece","EL",1,0,0,0,0,0
10709,2016,7,"Economic and Financial Affairs","ECFIN",11,"Portugal","PT",0,0,0,0,0,0
10710,2016,7,"Economic and Financial Affairs","ECFIN",12,"Spain","ES",0,0,0,0,0,0
10711,2016,7,"Economic and Financial Affairs","ECFIN",13,"Austria","AT",0,0,0,0,0,0
10712,2016,7,"Economic and Financial Affairs","ECFIN",14,"Finland","FI",0,0,0,0,0,0
10713,2016,7,"Economic and Financial Affairs","ECFIN",15,"Sweden","SE",0,0,0,0,0,0
10714,2016,7,"Economic and Financial Affairs","ECFIN",16,"Cyprus","CY",0,0,0,0,0,0
10715,2016,7,"Economic and Financial Affairs","ECFIN",17,"Czech Republic","CZ",0,0,0,0,0,0
10716,2016,7,"Economic and Financial Affairs","ECFIN",18,"Estonia","EE",0,0,0,0,0,0
10717,2016,7,"Economic and Financial Affairs","ECFIN",19,"Hungary","HU",0,0,0,0,0,0
10718,2016,7,"Economic and Financial Affairs","ECFIN",20,"Latvia","LV",0,0,0,0,0,0
10719,2016,7,"Economic and Financial Affairs","ECFIN",21,"Lithuania","LT",0,0,0,0,0,0
10720,2016,7,"Economic and Financial Affairs","ECFIN",22,"Malta","MT",1,0,0,0,0,0
10721,2016,7,"Economic and Financial Affairs","ECFIN",23,"Poland","PL",0,0,0,0,0,0
10722,2016,7,"Economic and Financial Affairs","ECFIN",24,"Slovakia","SK",1,0,0,0,0,0
10723,2016,7,"Economic and Financial Affairs","ECFIN",25,"Slovenia","SI",0,0,0,0,0,0
10724,2016,7,"Economic and Financial Affairs","ECFIN",26,"Bulgaria","BG",0,0,0,0,0,0
10725,2016,7,"Economic and Financial Affairs","ECFIN",27,"Romania","RO",0,0,0,0,0,0
10726,2016,7,"Economic and Financial Affairs","ECFIN",28,"Croatia","HR",0,0,0,0,0,0
10727,2016,8,"Education, Youth, Sport and Culture","EAC",1,"Belgium","BE",0,0,0,0,0,0
10728,2016,8,"Education, Youth, Sport and Culture","EAC",2,"France","FR",0,0,0,0,0,0
10729,2016,8,"Education, Youth, Sport and Culture","EAC",3,"Germany","DE",0,0,0,0,0,0
10730,2016,8,"Education, Youth, Sport and Culture","EAC",4,"Italy","IT",0,0,0,0,0,0
10731,2016,8,"Education, Youth, Sport and Culture","EAC",5,"Luxembourg","LU",0,0,0,0,0,0
10732,2016,8,"Education, Youth, Sport and Culture","EAC",6,"Netherlands","NL",0,0,0,0,0,0
10733,2016,8,"Education, Youth, Sport and Culture","EAC",7,"Denmark","DK",0,0,0,0,0,0
10734,2016,8,"Education, Youth, Sport and Culture","EAC",8,"Ireland","IE",0,0,0,0,0,0
10735,2016,8,"Education, Youth, Sport and Culture","EAC",9,"United Kingdom","UK",0,0,0,0,0,0
10736,2016,8,"Education, Youth, Sport and Culture","EAC",10,"Greece","EL",0,0,0,0,0,0
10737,2016,8,"Education, Youth, Sport and Culture","EAC",11,"Portugal","PT",0,0,0,0,0,0
10738,2016,8,"Education, Youth, Sport and Culture","EAC",12,"Spain","ES",0,0,0,0,0,0
10739,2016,8,"Education, Youth, Sport and Culture","EAC",13,"Austria","AT",0,0,0,0,0,0
10740,2016,8,"Education, Youth, Sport and Culture","EAC",14,"Finland","FI",0,0,0,0,0,0
10741,2016,8,"Education, Youth, Sport and Culture","EAC",15,"Sweden","SE",0,0,0,0,0,0
10742,2016,8,"Education, Youth, Sport and Culture","EAC",16,"Cyprus","CY",0,0,0,0,0,0
10743,2016,8,"Education, Youth, Sport and Culture","EAC",17,"Czech Republic","CZ",0,0,0,0,0,0
10744,2016,8,"Education, Youth, Sport and Culture","EAC",18,"Estonia","EE",0,0,0,0,0,0
10745,2016,8,"Education, Youth, Sport and Culture","EAC",19,"Hungary","HU",0,0,0,0,0,0
10746,2016,8,"Education, Youth, Sport and Culture","EAC",20,"Latvia","LV",0,0,0,0,0,0
10747,2016,8,"Education, Youth, Sport and Culture","EAC",21,"Lithuania","LT",0,0,0,0,0,0
10748,2016,8,"Education, Youth, Sport and Culture","EAC",22,"Malta","MT",0,0,0,0,0,0
10749,2016,8,"Education, Youth, Sport and Culture","EAC",23,"Poland","PL",0,0,0,0,0,0
10750,2016,8,"Education, Youth, Sport and Culture","EAC",24,"Slovakia","SK",0,0,0,0,0,0
10751,2016,8,"Education, Youth, Sport and Culture","EAC",25,"Slovenia","SI",0,0,0,0,0,0
10752,2016,8,"Education, Youth, Sport and Culture","EAC",26,"Bulgaria","BG",0,0,0,0,0,0
10753,2016,8,"Education, Youth, Sport and Culture","EAC",27,"Romania","RO",0,0,0,0,0,0
10754,2016,8,"Education, Youth, Sport and Culture","EAC",28,"Croatia","HR",0,0,0,0,0,0
10755,2016,9,"Employment, Social Affairs and Inclusion","EMPL",1,"Belgium","BE",1,0,0,0,0,0
10756,2016,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",2,0,0,0,0,0
10757,2016,9,"Employment, Social Affairs and Inclusion","EMPL",3,"Germany","DE",1,1,0,0,0,0
10758,2016,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",0,0,0,0,0,0
10759,2016,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",3,1,0,0,0,1
10760,2016,9,"Employment, Social Affairs and Inclusion","EMPL",6,"Netherlands","NL",0,0,0,0,0,0
10761,2016,9,"Employment, Social Affairs and Inclusion","EMPL",7,"Denmark","DK",1,0,0,0,0,0
10762,2016,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",0,0,0,0,0,0
10763,2016,9,"Employment, Social Affairs and Inclusion","EMPL",9,"United Kingdom","UK",1,0,0,0,0,0
10764,2016,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",3,1,0,0,0,0
10765,2016,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",3,0,0,0,0,0
10766,2016,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",2,0,0,0,0,0
10767,2016,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",3,0,0,0,0,0
10768,2016,9,"Employment, Social Affairs and Inclusion","EMPL",14,"Finland","FI",0,0,0,0,0,0
10769,2016,9,"Employment, Social Affairs and Inclusion","EMPL",15,"Sweden","SE",1,0,0,0,0,0
10770,2016,9,"Employment, Social Affairs and Inclusion","EMPL",16,"Cyprus","CY",3,0,0,0,0,0
10771,2016,9,"Employment, Social Affairs and Inclusion","EMPL",17,"Czech Republic","CZ",2,0,0,0,0,0
10772,2016,9,"Employment, Social Affairs and Inclusion","EMPL",18,"Estonia","EE",2,0,0,0,0,0
10773,2016,9,"Employment, Social Affairs and Inclusion","EMPL",19,"Hungary","HU",3,0,0,0,0,0
10774,2016,9,"Employment, Social Affairs and Inclusion","EMPL",20,"Latvia","LV",0,0,0,0,0,0
10775,2016,9,"Employment, Social Affairs and Inclusion","EMPL",21,"Lithuania","LT",2,0,0,0,0,0
10776,2016,9,"Employment, Social Affairs and Inclusion","EMPL",22,"Malta","MT",0,0,0,0,0,0
10777,2016,9,"Employment, Social Affairs and Inclusion","EMPL",23,"Poland","PL",0,0,0,0,0,0
10778,2016,9,"Employment, Social Affairs and Inclusion","EMPL",24,"Slovakia","SK",1,0,0,0,0,0
10779,2016,9,"Employment, Social Affairs and Inclusion","EMPL",25,"Slovenia","SI",1,0,0,0,0,0
10780,2016,9,"Employment, Social Affairs and Inclusion","EMPL",26,"Bulgaria","BG",2,0,0,0,0,0
10781,2016,9,"Employment, Social Affairs and Inclusion","EMPL",27,"Romania","RO",2,0,0,0,0,0
10782,2016,9,"Employment, Social Affairs and Inclusion","EMPL",28,"Croatia","HR",1,0,0,0,0,0
10783,2016,10,"Energy","ENER",1,"Belgium","BE",2,1,0,0,0,0
10784,2016,10,"Energy","ENER",2,"France","FR",0,1,0,0,0,0
10785,2016,10,"Energy","ENER",3,"Germany","DE",0,2,0,0,0,0
10786,2016,10,"Energy","ENER",4,"Italy","IT",1,0,0,0,0,0
10787,2016,10,"Energy","ENER",5,"Luxembourg","LU",1,0,0,0,0,0
10788,2016,10,"Energy","ENER",6,"Netherlands","NL",2,1,0,0,0,0
10789,2016,10,"Energy","ENER",7,"Denmark","DK",0,1,0,0,0,0
10790,2016,10,"Energy","ENER",8,"Ireland","IE",1,0,0,0,0,0
10791,2016,10,"Energy","ENER",9,"United Kingdom","UK",0,1,0,0,0,0
10792,2016,10,"Energy","ENER",10,"Greece","EL",0,1,0,0,0,0
10793,2016,10,"Energy","ENER",11,"Portugal","PT",4,2,0,0,0,0
10794,2016,10,"Energy","ENER",12,"Spain","ES",1,3,0,0,0,0
10795,2016,10,"Energy","ENER",13,"Austria","AT",2,1,0,0,0,0
10796,2016,10,"Energy","ENER",14,"Finland","FI",1,0,0,0,0,0
10797,2016,10,"Energy","ENER",15,"Sweden","SE",1,0,0,0,0,0
10798,2016,10,"Energy","ENER",16,"Cyprus","CY",0,0,0,0,0,0
10799,2016,10,"Energy","ENER",17,"Czech Republic","CZ",3,0,0,0,0,0
10800,2016,10,"Energy","ENER",18,"Estonia","EE",0,1,0,0,0,0
10801,2016,10,"Energy","ENER",19,"Hungary","HU",1,1,0,0,0,0
10802,2016,10,"Energy","ENER",20,"Latvia","LV",2,1,0,0,0,0
10803,2016,10,"Energy","ENER",21,"Lithuania","LT",0,0,0,0,0,0
10804,2016,10,"Energy","ENER",22,"Malta","MT",0,0,0,0,0,0
10805,2016,10,"Energy","ENER",23,"Poland","PL",1,2,1,0,0,0
10806,2016,10,"Energy","ENER",24,"Slovakia","SK",1,0,0,0,0,0
10807,2016,10,"Energy","ENER",25,"Slovenia","SI",2,1,0,0,0,0
10808,2016,10,"Energy","ENER",26,"Bulgaria","BG",2,2,0,0,0,0
10809,2016,10,"Energy","ENER",27,"Romania","RO",0,2,0,0,0,0
10810,2016,10,"Energy","ENER",28,"Croatia","HR",2,1,0,0,0,0
10811,2016,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",0,0,0,0,0,0
10812,2016,11,"Enterprise and Industry","ENTR",2,"France","FR",0,0,0,0,0,0
10813,2016,11,"Enterprise and Industry","ENTR",3,"Germany","DE",0,0,0,0,0,0
10814,2016,11,"Enterprise and Industry","ENTR",4,"Italy","IT",0,0,0,0,0,0
10815,2016,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",0,0,0,0,0,0
10816,2016,11,"Enterprise and Industry","ENTR",6,"Netherlands","NL",0,0,0,0,0,0
10817,2016,11,"Enterprise and Industry","ENTR",7,"Denmark","DK",0,0,0,0,0,0
10818,2016,11,"Enterprise and Industry","ENTR",8,"Ireland","IE",0,0,0,0,0,0
10819,2016,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",0,0,0,0,0,0
10820,2016,11,"Enterprise and Industry","ENTR",10,"Greece","EL",0,0,0,0,0,0
10821,2016,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",0,0,0,0,0,0
10822,2016,11,"Enterprise and Industry","ENTR",12,"Spain","ES",0,0,0,0,0,0
10823,2016,11,"Enterprise and Industry","ENTR",13,"Austria","AT",0,0,0,0,0,0
10824,2016,11,"Enterprise and Industry","ENTR",14,"Finland","FI",0,0,0,0,0,0
10825,2016,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",0,0,0,0,0,0
10826,2016,11,"Enterprise and Industry","ENTR",16,"Cyprus","CY",0,0,0,0,0,0
10827,2016,11,"Enterprise and Industry","ENTR",17,"Czech Republic","CZ",0,0,0,0,0,0
10828,2016,11,"Enterprise and Industry","ENTR",18,"Estonia","EE",0,0,0,0,0,0
10829,2016,11,"Enterprise and Industry","ENTR",19,"Hungary","HU",0,0,0,0,0,0
10830,2016,11,"Enterprise and Industry","ENTR",20,"Latvia","LV",0,0,0,0,0,0
10831,2016,11,"Enterprise and Industry","ENTR",21,"Lithuania","LT",0,0,0,0,0,0
10832,2016,11,"Enterprise and Industry","ENTR",22,"Malta","MT",0,0,0,0,0,0
10833,2016,11,"Enterprise and Industry","ENTR",23,"Poland","PL",0,0,0,0,0,0
10834,2016,11,"Enterprise and Industry","ENTR",24,"Slovakia","SK",0,0,0,0,0,0
10835,2016,11,"Enterprise and Industry","ENTR",25,"Slovenia","SI",0,0,0,0,0,0
10836,2016,11,"Enterprise and Industry","ENTR",26,"Bulgaria","BG",0,0,0,0,0,0
10837,2016,11,"Enterprise and Industry","ENTR",27,"Romania","RO",0,0,0,0,0,0
10838,2016,11,"Enterprise and Industry","ENTR",28,"Croatia","HR",0,0,0,0,0,0
10839,2016,12,"Environment","ENV",1,"Belgium","BE",8,0,0,1,0,0
10840,2016,12,"Environment","ENV",2,"France","FR",5,3,1,0,0,0
10841,2016,12,"Environment","ENV",3,"Germany","DE",3,1,1,0,0,0
10842,2016,12,"Environment","ENV",4,"Italy","IT",3,1,0,0,0,1
10843,2016,12,"Environment","ENV",5,"Luxembourg","LU",1,1,0,0,0,0
10844,2016,12,"Environment","ENV",6,"Netherlands","NL",1,0,0,0,0,0
10845,2016,12,"Environment","ENV",7,"Denmark","DK",4,2,0,0,0,0
10846,2016,12,"Environment","ENV",8,"Ireland","IE",0,2,0,0,0,0
10847,2016,12,"Environment","ENV",9,"United Kingdom","UK",2,0,1,0,0,0
10848,2016,12,"Environment","ENV",10,"Greece","EL",1,3,0,1,0,0
10849,2016,12,"Environment","ENV",11,"Portugal","PT",5,1,0,2,0,0
10850,2016,12,"Environment","ENV",12,"Spain","ES",6,1,0,2,0,1
10851,2016,12,"Environment","ENV",13,"Austria","AT",7,2,0,0,0,0
10852,2016,12,"Environment","ENV",14,"Finland","FI",4,3,0,0,0,0
10853,2016,12,"Environment","ENV",15,"Sweden","SE",2,0,0,0,0,0
10854,2016,12,"Environment","ENV",16,"Cyprus","CY",1,1,0,0,0,0
10855,2016,12,"Environment","ENV",17,"Czech Republic","CZ",6,0,1,0,0,0
10856,2016,12,"Environment","ENV",18,"Estonia","EE",1,1,0,0,0,0
10857,2016,12,"Environment","ENV",19,"Hungary","HU",5,0,0,0,0,0
10858,2016,12,"Environment","ENV",20,"Latvia","LV",0,0,0,0,0,0
10859,2016,12,"Environment","ENV",21,"Lithuania","LT",0,0,0,0,0,0
10860,2016,12,"Environment","ENV",22,"Malta","MT",1,0,0,0,0,0
10861,2016,12,"Environment","ENV",23,"Poland","PL",7,2,1,0,0,0
10862,2016,12,"Environment","ENV",24,"Slovakia","SK",4,1,0,0,0,1
10863,2016,12,"Environment","ENV",25,"Slovenia","SI",8,3,1,0,0,0
10864,2016,12,"Environment","ENV",26,"Bulgaria","BG",2,1,1,0,0,0
10865,2016,12,"Environment","ENV",27,"Romania","RO",4,1,0,0,0,0
10866,2016,12,"Environment","ENV",28,"Croatia","HR",5,3,0,0,0,0
10867,2016,13,"European Neighbourhood and Enlargement Negotiations","NEAR",1,"Belgium","BE",0,0,0,0,0,0
