"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_cases"
11116,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",26,"Bulgaria","BG",3
11117,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",27,"Romania","RO",11
11118,2016,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",28,"Croatia","HR",5
11119,2016,22,"Justice and Consumers","JUST",1,"Belgium","BE",2
11120,2016,22,"Justice and Consumers","JUST",2,"France","FR",1
11123,2016,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",3
11124,2016,22,"Justice and Consumers","JUST",6,"Netherlands","NL",2
11126,2016,22,"Justice and Consumers","JUST",8,"Ireland","IE",3
11128,2016,22,"Justice and Consumers","JUST",10,"Greece","EL",3
11129,2016,22,"Justice and Consumers","JUST",11,"Portugal","PT",1
11130,2016,22,"Justice and Consumers","JUST",12,"Spain","ES",1
11131,2016,22,"Justice and Consumers","JUST",13,"Austria","AT",2
11132,2016,22,"Justice and Consumers","JUST",14,"Finland","FI",1
11133,2016,22,"Justice and Consumers","JUST",15,"Sweden","SE",1
11134,2016,22,"Justice and Consumers","JUST",16,"Cyprus","CY",2
11135,2016,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",1
11137,2016,22,"Justice and Consumers","JUST",19,"Hungary","HU",1
11138,2016,22,"Justice and Consumers","JUST",20,"Latvia","LV",1
11139,2016,22,"Justice and Consumers","JUST",21,"Lithuania","LT",1
11140,2016,22,"Justice and Consumers","JUST",22,"Malta","MT",1
11141,2016,22,"Justice and Consumers","JUST",23,"Poland","PL",1
11142,2016,22,"Justice and Consumers","JUST",24,"Slovakia","SK",2
11143,2016,22,"Justice and Consumers","JUST",25,"Slovenia","SI",1
11144,2016,22,"Justice and Consumers","JUST",26,"Bulgaria","BG",2
11145,2016,22,"Justice and Consumers","JUST",27,"Romania","RO",2
11146,2016,22,"Justice and Consumers","JUST",28,"Croatia","HR",2
11176,2016,24,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1
11184,2016,24,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",1
11185,2016,24,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",1
11186,2016,24,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1
11188,2016,24,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",1
11190,2016,24,"Maritime Affairs and Fisheries","MARE",16,"Cyprus","CY",1
11195,2016,24,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",1
11200,2016,24,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",1
11202,2016,24,"Maritime Affairs and Fisheries","MARE",28,"Croatia","HR",1
11203,2016,25,"Migration and Home Affairs","HOME",1,"Belgium","BE",2
11204,2016,25,"Migration and Home Affairs","HOME",2,"France","FR",2
11205,2016,25,"Migration and Home Affairs","HOME",3,"Germany","DE",2
11206,2016,25,"Migration and Home Affairs","HOME",4,"Italy","IT",1
11207,2016,25,"Migration and Home Affairs","HOME",5,"Luxembourg","LU",4
11208,2016,25,"Migration and Home Affairs","HOME",6,"Netherlands","NL",1
11210,2016,25,"Migration and Home Affairs","HOME",8,"Ireland","IE",2
11212,2016,25,"Migration and Home Affairs","HOME",10,"Greece","EL",2
11213,2016,25,"Migration and Home Affairs","HOME",11,"Portugal","PT",4
11214,2016,25,"Migration and Home Affairs","HOME",12,"Spain","ES",1
11215,2016,25,"Migration and Home Affairs","HOME",13,"Austria","AT",1
11216,2016,25,"Migration and Home Affairs","HOME",14,"Finland","FI",1
11217,2016,25,"Migration and Home Affairs","HOME",15,"Sweden","SE",2
11218,2016,25,"Migration and Home Affairs","HOME",16,"Cyprus","CY",3
11219,2016,25,"Migration and Home Affairs","HOME",17,"Czech Republic","CZ",2
11220,2016,25,"Migration and Home Affairs","HOME",18,"Estonia","EE",3
11221,2016,25,"Migration and Home Affairs","HOME",19,"Hungary","HU",1
11222,2016,25,"Migration and Home Affairs","HOME",20,"Latvia","LV",1
11223,2016,25,"Migration and Home Affairs","HOME",21,"Lithuania","LT",2
11224,2016,25,"Migration and Home Affairs","HOME",22,"Malta","MT",1
11225,2016,25,"Migration and Home Affairs","HOME",23,"Poland","PL",2
11226,2016,25,"Migration and Home Affairs","HOME",24,"Slovakia","SK",2
11227,2016,25,"Migration and Home Affairs","HOME",25,"Slovenia","SI",2
11228,2016,25,"Migration and Home Affairs","HOME",26,"Bulgaria","BG",2
11229,2016,25,"Migration and Home Affairs","HOME",27,"Romania","RO",3
11230,2016,25,"Migration and Home Affairs","HOME",28,"Croatia","HR",3
11231,2016,26,"Mobility and Transport","MOVE",1,"Belgium","BE",3
11232,2016,26,"Mobility and Transport","MOVE",2,"France","FR",5
11233,2016,26,"Mobility and Transport","MOVE",3,"Germany","DE",4
11234,2016,26,"Mobility and Transport","MOVE",4,"Italy","IT",1
11235,2016,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",2
11237,2016,26,"Mobility and Transport","MOVE",7,"Denmark","DK",3
11238,2016,26,"Mobility and Transport","MOVE",8,"Ireland","IE",5
11239,2016,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",2
11240,2016,26,"Mobility and Transport","MOVE",10,"Greece","EL",1
11241,2016,26,"Mobility and Transport","MOVE",11,"Portugal","PT",7
11242,2016,26,"Mobility and Transport","MOVE",12,"Spain","ES",3
11243,2016,26,"Mobility and Transport","MOVE",13,"Austria","AT",5
11244,2016,26,"Mobility and Transport","MOVE",14,"Finland","FI",3
11245,2016,26,"Mobility and Transport","MOVE",15,"Sweden","SE",2
11246,2016,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",1
11247,2016,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",2
11249,2016,26,"Mobility and Transport","MOVE",19,"Hungary","HU",2
11250,2016,26,"Mobility and Transport","MOVE",20,"Latvia","LV",1
11251,2016,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",2
11252,2016,26,"Mobility and Transport","MOVE",22,"Malta","MT",1
11253,2016,26,"Mobility and Transport","MOVE",23,"Poland","PL",3
11254,2016,26,"Mobility and Transport","MOVE",24,"Slovakia","SK",1
11255,2016,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",4
11256,2016,26,"Mobility and Transport","MOVE",26,"Bulgaria","BG",3
11257,2016,26,"Mobility and Transport","MOVE",27,"Romania","RO",2
11258,2016,26,"Mobility and Transport","MOVE",28,"Croatia","HR",1
11315,2016,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",4
11316,2016,29,"Taxation and Customs Union","TAXUD",2,"France","FR",1
11317,2016,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",4
11318,2016,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",1
11321,2016,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",1
11322,2016,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",1
11323,2016,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",2
11324,2016,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",3
11325,2016,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",4
11327,2016,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",1
11329,2016,29,"Taxation and Customs Union","TAXUD",15,"Sweden","SE",1
11330,2016,29,"Taxation and Customs Union","TAXUD",16,"Cyprus","CY",1
11331,2016,29,"Taxation and Customs Union","TAXUD",17,"Czech Republic","CZ",2
11332,2016,29,"Taxation and Customs Union","TAXUD",18,"Estonia","EE",4
11333,2016,29,"Taxation and Customs Union","TAXUD",19,"Hungary","HU",2
11334,2016,29,"Taxation and Customs Union","TAXUD",20,"Latvia","LV",2
11335,2016,29,"Taxation and Customs Union","TAXUD",21,"Lithuania","LT",2
11336,2016,29,"Taxation and Customs Union","TAXUD",22,"Malta","MT",1
11337,2016,29,"Taxation and Customs Union","TAXUD",23,"Poland","PL",2
11338,2016,29,"Taxation and Customs Union","TAXUD",24,"Slovakia","SK",1
11339,2016,29,"Taxation and Customs Union","TAXUD",25,"Slovenia","SI",1
11340,2016,29,"Taxation and Customs Union","TAXUD",26,"Bulgaria","BG",1
11342,2016,29,"Taxation and Customs Union","TAXUD",28,"Croatia","HR",2
11374,2017,1,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1
11375,2017,1,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1
11377,2017,1,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1
11379,2017,1,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1
11381,2017,1,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1
11384,2017,1,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1
11386,2017,1,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1
11396,2017,1,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",2
11397,2017,1,"Agriculture and Rural Development","AGRI",27,"Romania","RO",1
11399,2017,2,"Budget","BUDG",1,"Belgium","BE",2
11427,2017,3,"Climate Action","CLIMA",1,"Belgium","BE",1
11428,2017,3,"Climate Action","CLIMA",2,"France","FR",1
11429,2017,3,"Climate Action","CLIMA",3,"Germany","DE",1
11431,2017,3,"Climate Action","CLIMA",5,"Luxembourg","LU",1
11435,2017,3,"Climate Action","CLIMA",9,"United Kingdom","UK",1
11436,2017,3,"Climate Action","CLIMA",10,"Greece","EL",1
11437,2017,3,"Climate Action","CLIMA",11,"Portugal","PT",1
11438,2017,3,"Climate Action","CLIMA",12,"Spain","ES",1
11439,2017,3,"Climate Action","CLIMA",13,"Austria","AT",1
11440,2017,3,"Climate Action","CLIMA",14,"Finland","FI",1
11441,2017,3,"Climate Action","CLIMA",15,"Sweden","SE",1
11442,2017,3,"Climate Action","CLIMA",16,"Cyprus","CY",1
11443,2017,3,"Climate Action","CLIMA",17,"Czech Republic","CZ",1
11444,2017,3,"Climate Action","CLIMA",18,"Estonia","EE",1
11445,2017,3,"Climate Action","CLIMA",19,"Hungary","HU",1
11446,2017,3,"Climate Action","CLIMA",20,"Latvia","LV",1
11447,2017,3,"Climate Action","CLIMA",21,"Lithuania","LT",1
11448,2017,3,"Climate Action","CLIMA",22,"Malta","MT",1
11449,2017,3,"Climate Action","CLIMA",23,"Poland","PL",1
11450,2017,3,"Climate Action","CLIMA",24,"Slovakia","SK",1
11452,2017,3,"Climate Action","CLIMA",26,"Bulgaria","BG",1
11453,2017,3,"Climate Action","CLIMA",27,"Romania","RO",1
11454,2017,3,"Climate Action","CLIMA",28,"Croatia","HR",1
11455,2017,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",1
11462,2017,4,"Communication Networks, Content and Technology","CONNECT",8,"Ireland","IE",1
11466,2017,4,"Communication Networks, Content and Technology","CONNECT",12,"Spain","ES",1
11473,2017,4,"Communication Networks, Content and Technology","CONNECT",19,"Hungary","HU",1
11477,2017,4,"Communication Networks, Content and Technology","CONNECT",23,"Poland","PL",1
11478,2017,4,"Communication Networks, Content and Technology","CONNECT",24,"Slovakia","SK",1
11479,2017,4,"Communication Networks, Content and Technology","CONNECT",25,"Slovenia","SI",1
11483,2017,5,"Competition","COMP",1,"Belgium","BE",1
11484,2017,5,"Competition","COMP",2,"France","FR",1
11485,2017,5,"Competition","COMP",3,"Germany","DE",1
11486,2017,5,"Competition","COMP",4,"Italy","IT",1
11488,2017,5,"Competition","COMP",6,"Netherlands","NL",1
11490,2017,5,"Competition","COMP",8,"Ireland","IE",1
11491,2017,5,"Competition","COMP",9,"United Kingdom","UK",1
11492,2017,5,"Competition","COMP",10,"Greece","EL",1
11493,2017,5,"Competition","COMP",11,"Portugal","PT",1
11494,2017,5,"Competition","COMP",12,"Spain","ES",1
11495,2017,5,"Competition","COMP",13,"Austria","AT",1
11498,2017,5,"Competition","COMP",16,"Cyprus","CY",1
11499,2017,5,"Competition","COMP",17,"Czech Republic","CZ",1
11500,2017,5,"Competition","COMP",18,"Estonia","EE",1
11502,2017,5,"Competition","COMP",20,"Latvia","LV",1
11504,2017,5,"Competition","COMP",22,"Malta","MT",1
11505,2017,5,"Competition","COMP",23,"Poland","PL",1
11507,2017,5,"Competition","COMP",25,"Slovenia","SI",1
11508,2017,5,"Competition","COMP",26,"Bulgaria","BG",1
11509,2017,5,"Competition","COMP",27,"Romania","RO",1
11510,2017,5,"Competition","COMP",28,"Croatia","HR",1
11516,2017,6,"Defence Industry and Space","DEFIS",6,"Netherlands","NL",1
11517,2017,6,"Defence Industry and Space","DEFIS",7,"Denmark","DK",1
11543,2017,7,"Economic and Financial Affairs","ECFIN",5,"Luxembourg","LU",1
11563,2017,7,"Economic and Financial Affairs","ECFIN",25,"Slovenia","SI",2
11564,2017,7,"Economic and Financial Affairs","ECFIN",26,"Bulgaria","BG",1
11566,2017,7,"Economic and Financial Affairs","ECFIN",28,"Croatia","HR",1
11597,2017,9,"Employment, Social Affairs and Inclusion","EMPL",3,"Germany","DE",1
11598,2017,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",1
11599,2017,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",1
11602,2017,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",1
11603,2017,9,"Employment, Social Affairs and Inclusion","EMPL",9,"United Kingdom","UK",2
11604,2017,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",1
11605,2017,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",1
11608,2017,9,"Employment, Social Affairs and Inclusion","EMPL",14,"Finland","FI",1
11610,2017,9,"Employment, Social Affairs and Inclusion","EMPL",16,"Cyprus","CY",1
11611,2017,9,"Employment, Social Affairs and Inclusion","EMPL",17,"Czech Republic","CZ",1
11612,2017,9,"Employment, Social Affairs and Inclusion","EMPL",18,"Estonia","EE",1
11617,2017,9,"Employment, Social Affairs and Inclusion","EMPL",23,"Poland","PL",2
11620,2017,9,"Employment, Social Affairs and Inclusion","EMPL",26,"Bulgaria","BG",1
11621,2017,9,"Employment, Social Affairs and Inclusion","EMPL",27,"Romania","RO",2
11622,2017,9,"Employment, Social Affairs and Inclusion","EMPL",28,"Croatia","HR",1
11623,2017,10,"Energy","ENER",1,"Belgium","BE",1
11625,2017,10,"Energy","ENER",3,"Germany","DE",1
11627,2017,10,"Energy","ENER",5,"Luxembourg","LU",1
11628,2017,10,"Energy","ENER",6,"Netherlands","NL",2
11629,2017,10,"Energy","ENER",7,"Denmark","DK",1
11632,2017,10,"Energy","ENER",10,"Greece","EL",1
11633,2017,10,"Energy","ENER",11,"Portugal","PT",1
11634,2017,10,"Energy","ENER",12,"Spain","ES",1
11635,2017,10,"Energy","ENER",13,"Austria","AT",2
11637,2017,10,"Energy","ENER",15,"Sweden","SE",2
11638,2017,10,"Energy","ENER",16,"Cyprus","CY",2
11639,2017,10,"Energy","ENER",17,"Czech Republic","CZ",1
11640,2017,10,"Energy","ENER",18,"Estonia","EE",1
11642,2017,10,"Energy","ENER",20,"Latvia","LV",1
11645,2017,10,"Energy","ENER",23,"Poland","PL",1
11647,2017,10,"Energy","ENER",25,"Slovenia","SI",1
11648,2017,10,"Energy","ENER",26,"Bulgaria","BG",1
11649,2017,10,"Energy","ENER",27,"Romania","RO",1
11650,2017,10,"Energy","ENER",28,"Croatia","HR",2
11679,2017,12,"Environment","ENV",1,"Belgium","BE",7
11680,2017,12,"Environment","ENV",2,"France","FR",4
11681,2017,12,"Environment","ENV",3,"Germany","DE",4
11682,2017,12,"Environment","ENV",4,"Italy","IT",6
11683,2017,12,"Environment","ENV",5,"Luxembourg","LU",7
11684,2017,12,"Environment","ENV",6,"Netherlands","NL",1
11685,2017,12,"Environment","ENV",7,"Denmark","DK",3
11686,2017,12,"Environment","ENV",8,"Ireland","IE",10
11687,2017,12,"Environment","ENV",9,"United Kingdom","UK",7
11688,2017,12,"Environment","ENV",10,"Greece","EL",10
11689,2017,12,"Environment","ENV",11,"Portugal","PT",11
11690,2017,12,"Environment","ENV",12,"Spain","ES",10
11691,2017,12,"Environment","ENV",13,"Austria","AT",10
11692,2017,12,"Environment","ENV",14,"Finland","FI",4
11693,2017,12,"Environment","ENV",15,"Sweden","SE",6
11694,2017,12,"Environment","ENV",16,"Cyprus","CY",12
11695,2017,12,"Environment","ENV",17,"Czech Republic","CZ",8
11696,2017,12,"Environment","ENV",18,"Estonia","EE",3
11697,2017,12,"Environment","ENV",19,"Hungary","HU",5
11698,2017,12,"Environment","ENV",20,"Latvia","LV",4
11699,2017,12,"Environment","ENV",21,"Lithuania","LT",1
11700,2017,12,"Environment","ENV",22,"Malta","MT",5
11701,2017,12,"Environment","ENV",23,"Poland","PL",6
11702,2017,12,"Environment","ENV",24,"Slovakia","SK",5
11703,2017,12,"Environment","ENV",25,"Slovenia","SI",10
11704,2017,12,"Environment","ENV",26,"Bulgaria","BG",5
11705,2017,12,"Environment","ENV",27,"Romania","RO",6
11706,2017,12,"Environment","ENV",28,"Croatia","HR",5
11791,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",1,"Belgium","BE",5
11792,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"France","FR",6
11793,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",3,"Germany","DE",2
11795,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",5,"Luxembourg","LU",3
11796,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",6,"Netherlands","NL",5
11797,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",7,"Denmark","DK",2
11798,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",8,"Ireland","IE",3
11799,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",9,"United Kingdom","UK",2
11800,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",10,"Greece","EL",3
11801,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",11,"Portugal","PT",4
11802,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",12,"Spain","ES",4
11803,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",13,"Austria","AT",3
11804,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",14,"Finland","FI",5
11805,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",15,"Sweden","SE",3
11806,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",16,"Cyprus","CY",2
11807,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",17,"Czech Republic","CZ",1
11808,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",18,"Estonia","EE",3
11810,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",20,"Latvia","LV",4
11811,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",21,"Lithuania","LT",4
11812,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",22,"Malta","MT",3
11813,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",23,"Poland","PL",3
11814,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",24,"Slovakia","SK",4
11815,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",25,"Slovenia","SI",4
11816,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",26,"Bulgaria","BG",4
11817,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",27,"Romania","RO",5
11818,2017,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",28,"Croatia","HR",5
11847,2017,18,"Health and Food Safety","SANTE",1,"Belgium","BE",1
11848,2017,18,"Health and Food Safety","SANTE",2,"France","FR",1
11849,2017,18,"Health and Food Safety","SANTE",3,"Germany","DE",4
11851,2017,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",4
11853,2017,18,"Health and Food Safety","SANTE",7,"Denmark","DK",4
11854,2017,18,"Health and Food Safety","SANTE",8,"Ireland","IE",5
11855,2017,18,"Health and Food Safety","SANTE",9,"United Kingdom","UK",6
11856,2017,18,"Health and Food Safety","SANTE",10,"Greece","EL",1
11857,2017,18,"Health and Food Safety","SANTE",11,"Portugal","PT",5
11859,2017,18,"Health and Food Safety","SANTE",13,"Austria","AT",4
11860,2017,18,"Health and Food Safety","SANTE",14,"Finland","FI",3
11862,2017,18,"Health and Food Safety","SANTE",16,"Cyprus","CY",6
11863,2017,18,"Health and Food Safety","SANTE",17,"Czech Republic","CZ",5
11865,2017,18,"Health and Food Safety","SANTE",19,"Hungary","HU",3
11866,2017,18,"Health and Food Safety","SANTE",20,"Latvia","LV",3
11868,2017,18,"Health and Food Safety","SANTE",22,"Malta","MT",3
11869,2017,18,"Health and Food Safety","SANTE",23,"Poland","PL",2
11874,2017,18,"Health and Food Safety","SANTE",28,"Croatia","HR",2
11932,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"France","FR",3
11934,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",4,"Italy","IT",3
11936,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",6,"Netherlands","NL",2
11937,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",7,"Denmark","DK",1
11941,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",11,"Portugal","PT",4
11942,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",12,"Spain","ES",1
11943,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",13,"Austria","AT",1
11946,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",16,"Cyprus","CY",2
11947,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",17,"Czech Republic","CZ",3
11948,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",18,"Estonia","EE",1
11949,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",19,"Hungary","HU",1
11950,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",20,"Latvia","LV",2
11952,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",22,"Malta","MT",1
11953,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",23,"Poland","PL",1
11958,2017,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",28,"Croatia","HR",2
11960,2017,22,"Justice and Consumers","JUST",2,"France","FR",1
11961,2017,22,"Justice and Consumers","JUST",3,"Germany","DE",1
11963,2017,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",3
11965,2017,22,"Justice and Consumers","JUST",7,"Denmark","DK",1
11967,2017,22,"Justice and Consumers","JUST",9,"United Kingdom","UK",1
11968,2017,22,"Justice and Consumers","JUST",10,"Greece","EL",3
11969,2017,22,"Justice and Consumers","JUST",11,"Portugal","PT",2
11970,2017,22,"Justice and Consumers","JUST",12,"Spain","ES",3
11971,2017,22,"Justice and Consumers","JUST",13,"Austria","AT",2
11973,2017,22,"Justice and Consumers","JUST",15,"Sweden","SE",1
11974,2017,22,"Justice and Consumers","JUST",16,"Cyprus","CY",3
11975,2017,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",1
11976,2017,22,"Justice and Consumers","JUST",18,"Estonia","EE",1
11977,2017,22,"Justice and Consumers","JUST",19,"Hungary","HU",1
11980,2017,22,"Justice and Consumers","JUST",22,"Malta","MT",2
11981,2017,22,"Justice and Consumers","JUST",23,"Poland","PL",4
11982,2017,22,"Justice and Consumers","JUST",24,"Slovakia","SK",2
11983,2017,22,"Justice and Consumers","JUST",25,"Slovenia","SI",1
11984,2017,22,"Justice and Consumers","JUST",26,"Bulgaria","BG",2
11986,2017,22,"Justice and Consumers","JUST",28,"Croatia","HR",3
11998,2017,23,"Legal Service","SJ",12,"Spain","ES",1
12043,2017,25,"Migration and Home Affairs","HOME",1,"Belgium","BE",1
12044,2017,25,"Migration and Home Affairs","HOME",2,"France","FR",1
12045,2017,25,"Migration and Home Affairs","HOME",3,"Germany","DE",1
12047,2017,25,"Migration and Home Affairs","HOME",5,"Luxembourg","LU",1
12048,2017,25,"Migration and Home Affairs","HOME",6,"Netherlands","NL",1
12050,2017,25,"Migration and Home Affairs","HOME",8,"Ireland","IE",1
12052,2017,25,"Migration and Home Affairs","HOME",10,"Greece","EL",2
12053,2017,25,"Migration and Home Affairs","HOME",11,"Portugal","PT",2
12055,2017,25,"Migration and Home Affairs","HOME",13,"Austria","AT",1
12056,2017,25,"Migration and Home Affairs","HOME",14,"Finland","FI",1
12057,2017,25,"Migration and Home Affairs","HOME",15,"Sweden","SE",1
12058,2017,25,"Migration and Home Affairs","HOME",16,"Cyprus","CY",1
12059,2017,25,"Migration and Home Affairs","HOME",17,"Czech Republic","CZ",2
12061,2017,25,"Migration and Home Affairs","HOME",19,"Hungary","HU",1
12062,2017,25,"Migration and Home Affairs","HOME",20,"Latvia","LV",1
12063,2017,25,"Migration and Home Affairs","HOME",21,"Lithuania","LT",1
12065,2017,25,"Migration and Home Affairs","HOME",23,"Poland","PL",2
12066,2017,25,"Migration and Home Affairs","HOME",24,"Slovakia","SK",1
12067,2017,25,"Migration and Home Affairs","HOME",25,"Slovenia","SI",1
12068,2017,25,"Migration and Home Affairs","HOME",26,"Bulgaria","BG",1
12069,2017,25,"Migration and Home Affairs","HOME",27,"Romania","RO",1
12070,2017,25,"Migration and Home Affairs","HOME",28,"Croatia","HR",1
12071,2017,26,"Mobility and Transport","MOVE",1,"Belgium","BE",9
12072,2017,26,"Mobility and Transport","MOVE",2,"France","FR",2
12073,2017,26,"Mobility and Transport","MOVE",3,"Germany","DE",5
12074,2017,26,"Mobility and Transport","MOVE",4,"Italy","IT",3
12075,2017,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",1
12076,2017,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",4
12077,2017,26,"Mobility and Transport","MOVE",7,"Denmark","DK",6
12078,2017,26,"Mobility and Transport","MOVE",8,"Ireland","IE",9
12079,2017,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",9
12080,2017,26,"Mobility and Transport","MOVE",10,"Greece","EL",6
12081,2017,26,"Mobility and Transport","MOVE",11,"Portugal","PT",10
12082,2017,26,"Mobility and Transport","MOVE",12,"Spain","ES",2
12083,2017,26,"Mobility and Transport","MOVE",13,"Austria","AT",5
12084,2017,26,"Mobility and Transport","MOVE",14,"Finland","FI",9
12085,2017,26,"Mobility and Transport","MOVE",15,"Sweden","SE",5
12086,2017,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",8
12087,2017,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",6
12088,2017,26,"Mobility and Transport","MOVE",18,"Estonia","EE",4
12089,2017,26,"Mobility and Transport","MOVE",19,"Hungary","HU",5
12090,2017,26,"Mobility and Transport","MOVE",20,"Latvia","LV",7
12091,2017,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",4
12092,2017,26,"Mobility and Transport","MOVE",22,"Malta","MT",2
12093,2017,26,"Mobility and Transport","MOVE",23,"Poland","PL",6
12094,2017,26,"Mobility and Transport","MOVE",24,"Slovakia","SK",3
12095,2017,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",7
12096,2017,26,"Mobility and Transport","MOVE",26,"Bulgaria","BG",10
12097,2017,26,"Mobility and Transport","MOVE",27,"Romania","RO",7
12098,2017,26,"Mobility and Transport","MOVE",28,"Croatia","HR",8
12130,2017,28,"Secretariat-General","SG",4,"Italy","IT",1
12155,2017,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",2
12156,2017,29,"Taxation and Customs Union","TAXUD",2,"France","FR",2
12157,2017,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",1
